,primary_key,prob
3949,43208842,0.146092273
3950,43885986,0.146024349
3951,44322901,0.45484374
3952,46990205,0.149989824
3953,43268858,0.454721416
3954,47587138,0.669997534
3955,45980770,0.327751122
3956,48318368,0.597436565
3957,43909691,0.680276945
3958,46109328,0.15346088
3959,47042991,0.153046162
3960,45353080,0.349362054
3961,48149779,0.151826124
3962,43557726,0.20756318
3963,45751236,0.207445895
3964,47593735,0.204980596
3965,48808175,0.207544695
3966,43424426,0.09932499
3967,45963321,0.297367492
3968,45172885,0.903240443
3969,48804453,0.074333475
3970,46906514,0.043832337
3971,48800997,0.043892098
3972,43617133,0.868076711
3973,48591460,0.059374343
3974,48913836,0.264167926
3975,45459781,0.434001373
3976,43246313,0.759113067
3977,47559323,0.222332212
3978,44563971,0.606560164
3979,46279396,0.055324245
3980,48208278,0.087144479
3981,48343619,0.146373301
3982,45686267,0.903148286
3983,46002181,0.903148286
3984,44789379,0.173806708
3985,47518708,0.753575563
3986,43770229,0.146897311
3987,43212737,0.146798678
3988,48454939,0.197328156
3989,43091902,0.718031088
3990,43763272,0.727444635
3991,43122905,0.839972741
3992,48315443,0.36710703
3993,45824490,0.052874692
3994,45991139,0.084356062
3995,48959337,0.084350479
3996,48456658,0.06120225
3997,44524666,0.598970654
3998,47572596,0.668575329
3999,47580857,0.73127291
4000,45818214,0.871191877
4001,45970501,0.871159627
4002,47026388,0.122369903
4003,46251056,0.182099932
4004,47041605,0.640326894
4005,43118179,0.840272011
4006,46264079,0.188904191
4007,49097881,0.189087715
4008,43387175,0.521326175
4009,43771324,0.137791565
4010,48982319,0.879784035
4011,45007040,0.400604379
4012,46995938,0.374310142
4013,49099018,0.058811585
4014,43429318,0.093752764
4015,44369814,0.226609086
4016,45171765,0.877058259
4017,47561946,0.832700265
4018,44328798,0.420921158
4019,48354765,0.430876968
4020,45114355,0.889337907
4021,44757263,0.890948197
4022,48471502,0.651983952
4023,44990359,0.890612398
4024,48310793,0.163912571
4025,43438478,0.163178597
4026,43591077,0.163417108
4027,48905705,0.339097363
4028,43384434,0.096737539
4029,49151189,0.141621165
4030,48131413,0.139634388
4031,43243556,0.145350657
4032,44822432,0.560242615
4033,43607812,0.128891885
4034,43269670,0.562405109
4035,43537064,0.070010835
4036,44173489,0.128149484
4037,47003657,0.916959133
4038,44174752,0.675033511
4039,44387876,0.919434331
4040,47046203,0.870015036
4041,44822651,0.869624086
4042,48342665,0.43730847
4043,48447484,0.294870091
4044,47064381,0.29487255
4045,49157331,0.920940824
4046,48131822,0.203132804
4047,43116445,0.651265286
4048,49130176,0.306519908
4049,43053716,0.621432095
4050,46907999,0.891466524
4051,45172843,0.704510602
4052,43230172,0.472572234
4053,48517841,0.490253839
4054,44785597,0.111137875
4055,45948619,0.735716126
4056,45960593,0.043913374
4057,43212393,0.209681013
4058,45762999,0.207833686
4059,48769351,0.522821701
4060,46007045,0.701929345
4061,44169498,0.078224516
4062,44128221,0.305482117
4063,43726260,0.308680341
4064,45535859,0.900174739
4065,44150356,0.900174739
4066,45532958,0.901230468
4067,45820352,0.87510479
4068,45754940,0.195600616
4069,44328892,0.196591577
4070,45958601,0.196250393
4071,43772287,0.196591577
4072,45140718,0.196591577
4073,43440172,0.196591577
4074,43964954,0.196591577
4075,45166812,0.196591577
4076,45754763,0.195920053
4077,46233059,0.195920053
4078,44514184,0.910370565
4079,46269603,0.067233884
4080,43279270,0.061254902
4081,48486037,0.085100608
4082,46250919,0.091159801
4083,48913402,0.057990835
4084,48295288,0.058455154
4085,46736832,0.058346373
4086,48134785,0.10271805
4087,44357421,0.492117073
4088,46103543,0.306868037
4089,43539179,0.322535404
4090,46742840,0.395448039
4091,48094775,0.239625734
4092,45169685,0.917009543
4093,44118693,0.454199066
4094,43411362,0.458235357
4095,47543245,0.415313134
4096,45832479,0.910201804
4097,43269584,0.244306761
4098,44530386,0.220451192
4099,48367880,0.064148211
4100,46910228,0.626256083
4101,48115167,0.06110934
4102,43729318,0.309319099
4103,45132536,0.168496953
4104,43529125,0.903359619
4105,45766220,0.38729713
4106,45312048,0.554700632
4107,45356011,0.273645322
4108,48170564,0.327367621
4109,48170573,0.327367621
4110,45664186,0.082462195
4111,44583689,0.788382362
4112,44356545,0.033570736
4113,44173578,0.139250198
4114,44149802,0.139519811
4115,45663732,0.232454217
4116,45337229,0.906074077
4117,43522333,0.419281265
4118,48780741,0.121792963
4119,43448900,0.379512823
4120,43448546,0.626444507
4121,48343605,0.187080755
4122,43955845,0.569602252
4123,48987232,0.569390189
4124,47012016,0.538225536
4125,48506876,0.60127511
4126,45016711,0.037377929
4127,45016644,0.033021345
4128,44189982,0.918310816
4129,43945823,0.18340698
4130,48956637,0.889676336
4131,49137442,0.545629814
4132,46903789,0.551790351
4133,48290572,0.231136747
4134,48823504,0.277827265
4135,43942826,0.179531662
4136,45780092,0.179649285
4137,45637568,0.179652207
4138,43111474,0.179618976
4139,46710891,0.093747286
4140,47528485,0.670715084
4141,45991859,0.852612007
4142,45293647,0.807230329
4143,43246633,0.373388537
4144,46707473,0.122203478
4145,45323234,0.850351
4146,44362483,0.685003291
4147,45666729,0.155314844
4148,44530786,0.226736569
4149,47585488,0.860723486
4150,48806305,0.860793138
4151,43265872,0.304019296
4152,44802771,0.437401607
4153,46724301,0.081725359
4154,43259973,0.338114592
4155,43119959,0.339168122
4156,43269217,0.337038271
4157,43949266,0.339613894
4158,48964156,0.415420992
4159,46749343,0.63377249
4160,46142708,0.927540562
4161,48312934,0.307181935
4162,43061210,0.107683652
4163,43061202,0.119191869
4164,44529122,0.859560603
4165,45759264,0.080837166
4166,45761124,0.10717367
4167,43959436,0.623556267
4168,44808640,0.851474371
4169,44383648,0.673258053
4170,44786356,0.8611096
4171,46907257,0.023925225
4172,44126925,0.170409722
4173,48594252,0.615099641
4174,48494547,0.578268569
4175,48765502,0.644724232
4176,48161843,0.892317267
4177,43770594,0.903721566
4178,46224675,0.779647335
4179,43957113,0.284560061
4180,46146310,0.861384701
4181,45353971,0.129833911
4182,43943134,0.267219727
4183,43208551,0.268561469
4184,47563605,0.456468015
4185,46996811,0.466867124
4186,45330173,0.244918737
4187,45533534,0.232592113
4188,43786647,0.919015271
4189,43222076,0.265780089
4190,48117110,0.69944517
4191,48116629,0.718719605
4192,48825115,0.189557196
4193,44925874,0.513700377
4194,45814942,0.142105263
4195,44536947,0.205337688
4196,44569790,0.200544294
4197,44994456,0.203040494
4198,44371398,0.200047088
4199,44993876,0.206380092
4200,44390213,0.201373734
4201,46758016,0.251879628
4202,45817384,0.36872063
4203,45963902,0.48209327
4204,45131368,0.322376796
4205,45003909,0.244937727
4206,45945598,0.769181537
4207,43088023,0.56123555
4208,43394461,0.86008346
4209,48093601,0.400715146
4210,48122764,0.236434118
4211,44354615,0.248451501
4212,45169907,0.870306383
4213,43538091,0.607702996
4214,44569854,0.5
4215,48477101,0.5
4216,48665858,0.898845128
4217,47025758,0.824854468
4218,46719229,0.791759426
4219,46252547,0.84491639
4220,49160757,0.124712544
4221,46923241,0.124632523
4222,46075117,0.12396736
4223,46747502,0.746761902
4224,45137843,0.906712468
4225,43592507,0.905393846
4226,43228446,0.871654646
4227,45145276,0.843002178
4228,45117815,0.175524628
4229,44579345,0.406410813
4230,45109151,0.374517119
4231,44326628,0.372110744
4232,48501187,0.874894601
4233,45150466,0.874916802
4234,43779338,0.487107498
4235,43115189,0.628137599
4236,46148227,0.684584723
4237,46251263,0.843813577
4238,44172967,0.048849951
4239,45667363,0.049323501
4240,45755108,0.048980498
4241,43084115,0.049753884
4242,43610235,0.802894249
4243,45329531,0.799001838
4244,49152990,0.253417224
4245,44978220,0.303031593
4246,45344488,0.064651813
4247,43886061,0.466540599
4248,45831720,0.376556886
4249,44934437,0.645703015
4250,43905352,0.645330348
4251,44391634,0.904610542
4252,45767828,0.221864986
4253,45614266,0.077781269
4254,48289670,0.5
4255,45818835,0.372834384
4256,47031308,0.011026427
4257,46252010,0.04777521
4258,47587746,0.600805247
4259,44383035,0.753513887
4260,45818925,0.334085911
4261,48305767,0.899655308
4262,44577744,0.899470912
4263,48111134,0.899671934
4264,44121569,0.399520826
4265,48769633,0.449863588
4266,45675467,0.432889645
4267,43268884,0.241739726
4268,48134158,0.826711872
4269,44375245,0.283393882
4270,49157941,0.864044949
4271,46696539,0.107037214
4272,44350376,0.070733298
4273,44565499,0.27182361
4274,46111393,0.644330103
4275,47594405,0.275255661
4276,45750514,0.1147242
4277,48167315,0.193247883
4278,45683806,0.452835164
4279,44546876,0.659599715
4280,49100453,0.545708092
4281,43447410,0.378460988
4282,44565265,0.271515458
4283,45472668,0.03189926
4284,48110573,0.031914274
4285,43778597,0.787007332
4286,49110316,0.140469541
4287,48275930,0.323126794
4288,48518284,0.436066285
4289,44511997,0.304698892
4290,47027167,0.52368616
4291,48660798,0.896011497
4292,48664766,0.89594511
4293,45819368,0.88030487
4294,45787775,0.871959236
4295,48087112,0.333361408
4296,45535484,0.883226595
4297,48334731,0.261244969
4298,47045936,0.885998118
4299,43562413,0.283437864
4300,44981391,0.804190334
4301,45136773,0.142524558
4302,44518906,0.638784589
4303,47563219,0.880129702
4304,47559250,0.093982778
4305,43747077,0.866920556
4306,43522430,0.882032672
4307,45349978,0.904175244
4308,48618545,0.261180167
4309,48824058,0.658453346
4310,48150653,0.796853965
4311,48613874,0.790548818
4312,44181018,0.5
4313,48336736,0.117025408
4314,49119270,0.522753822
4315,45468907,0.240137129
4316,45778097,0.631955436
4317,46718292,0.896929882
4318,45473885,0.614618253
4319,48154769,0.567493486
4320,44388513,0.687942478
4321,45472117,0.71612303
4322,45109396,0.725779022
4323,43258315,0.089897828
4324,48154127,0.218374251
4325,43247015,0.04277214
4326,46905978,0.043434662
4327,44182423,0.861909592
4328,45109411,0.53865966
4329,45355976,0.114075041
4330,45336759,0.372889436
4331,46717249,0.375309999
4332,44810424,0.422639179
4333,45524740,0.240814757
4334,44791130,0.655890304
4335,46248891,0.075175853
4336,46759409,0.880951889
4337,43753034,0.291053314
4338,45299005,0.386970219
4339,45951082,0.880996348
4340,46872529,0.407773259
4341,44186124,0.099159459
4342,44150817,0.100646206
4343,45987657,0.155858021
4344,45822841,0.398200568
4345,44154380,0.607868514
4346,48616247,0.145268865
4347,43265348,0.520505009
4348,44821779,0.460263577
4349,43580721,0.333399036
4350,48801638,0.866271316
4351,48636894,0.192555533
4352,47026138,0.192648883
4353,48150261,0.108194602
4354,43531969,0.803379234
4355,48823006,0.84930294
4356,44789890,0.770411044
4357,46861430,0.768969894
4358,45615763,0.685040107
4359,45348441,0.527651789
4360,43597483,0.225608302
4361,44926789,0.696955308
4362,48290580,0.787697509
4363,43783088,0.786072339
4364,46000857,0.395102736
4365,49101082,0.758894373
4366,45175850,0.714975883
4367,47516283,0.621806435
4368,43936352,0.80603714
4369,45612084,0.104842482
4370,44167561,0.098707439
4371,44766144,0.228377033
4372,47014243,0.228371046
4373,47576620,0.622501914
4374,48323027,0.185092164
4375,43394770,0.506426326
4376,48090094,0.428028548
4377,46085135,0.429763463
4378,43611364,0.835508165
4379,43208473,0.84161496
4380,45519633,0.382767218
4381,45679370,0.72054906
4382,48128257,0.917812056
4383,45779593,0.442465074
4384,44180823,0.643169809
4385,43417292,0.061306732
4386,45108525,0.494605589
4387,44923400,0.20776195
4388,45767996,0.614307612
4389,43946945,0.880550403
4390,45685007,0.877138565
4391,43727833,0.878691367
4392,44387147,0.243689488
4393,44154163,0.032697124
4394,48595328,0.066945128
4395,45620992,0.066557589
4396,48906352,0.112735241
4397,48664772,0.112851411
4398,44937932,0.341842794
4399,44822619,0.0871065
4400,49100632,0.631357379
4401,45166198,0.428552735
4402,44374089,0.506291746
4403,48934580,0.192604552
4404,46712365,0.193346807
4405,43552805,0.192909485
4406,48129131,0.179376979
4407,45136641,0.8217318
4408,48652203,0.130532464
4409,47561338,0.13029141
4410,46744572,0.129191671
4411,48515175,0.604846449
4412,44585160,0.673027805
4413,43129328,0.258129142
4414,43231348,0.319705725
4415,45103768,0.869531252
4416,48606424,0.390014878
4417,43234786,0.387552188
4418,48937437,0.273616924
4419,43773869,0.669733245
4420,47028456,0.061542231
4421,43778670,0.809516666
4422,48494017,0.152904851
4423,43587655,0.105097371
4424,45657690,0.136764253
4425,45773511,0.137671508
4426,44817652,0.677162277
4427,45669258,0.125662858
4428,43778372,0.753942961
4429,48604608,0.492996929
4430,45819142,0.556818096
4431,43112374,0.213656471
4432,46698907,0.12370717
4433,46280209,0.123596766
4434,45639203,0.379151294
4435,43611154,0.379111778
4436,43085505,0.378634521
4437,46713984,0.071307255
4438,44175144,0.357283949
4439,47577311,0.851066506
4440,46905562,0.694687561
4441,48915610,0.225209954
4442,45953695,0.909198997
4443,43948605,0.189786711
4444,47518457,0.198501481
4445,43264592,0.186254311
4446,47019849,0.127709883
4447,43423545,0.253713472
4448,43589996,0.071428617
4449,48316653,0.684464305
4450,46888937,0.38254688
4451,43388755,0.396643972
4452,43389074,0.505534554
4453,48663185,0.257477726
4454,48467984,0.256742382
4455,43530531,0.894846009
4456,47006667,0.313477028
4457,45303693,0.313200506
4458,45646112,0.733782749
4459,44567113,0.910417368
4460,43534395,0.775499475
4461,49094582,0.271313355
4462,43965962,0.736585639
4463,48165310,0.082708067
4464,45165031,0.049340143
4465,48624033,0.869673756
4466,43133565,0.828305517
4467,45163069,0.505059553
4468,45304062,0.062102679
4469,45946177,0.062955863
4470,45490880,0.060118515
4471,46001414,0.134937547
4472,46248294,0.126817536
4473,48287268,0.849970747
4474,48493223,0.308987173
4475,48316059,0.30816114
4476,48662272,0.908843207
4477,43279078,0.371218259
4478,49105150,0.377095764
4479,43776460,0.368190607
4480,44361516,0.309836741
4481,46911907,0.544877192
4482,48927700,0.761552119
4483,45355372,0.297763011
4484,48167874,0.771640427
4485,44766399,0.398609198
4486,43120330,0.685930393
4487,43120270,0.686218633
4488,43127859,0.548143065
4489,49112986,0.016608716
4490,44363194,0.016546701
4491,48666165,0.227381694
4492,43116365,0.629289231
4493,43900325,0.265711371
4494,44994286,0.810121682
4495,46998165,0.287497761
4496,48091348,0.305992537
4497,48926930,0.30477934
4498,47518649,0.305603117
4499,48771118,0.299035384
4500,43799934,0.681498232
4501,48111594,0.5
4502,43088912,0.014177133
4503,48471002,0.209836762
4504,47586223,0.136696467
4505,46748231,0.590130144
4506,45129658,0.060219648
4507,47055226,0.566433176
4508,46251622,0.40154015
4509,46271412,0.40154015
4510,46271649,0.221502544
4511,48506500,0.100971564
4512,43547768,0.216877583
4513,44766169,0.221527025
4514,43114369,0.130103844
4515,43392251,0.190412426
4516,45524655,0.047752558
4517,48638478,0.047757901
4518,48958992,0.047757901
4519,44568334,0.885843269
4520,48476847,0.922925597
4521,43099609,0.430057664
4522,43449989,0.587669812
4523,44725439,0.185519561
4524,44504654,0.182556281
4525,45119500,0.930731369
4526,45953707,0.028337991
4527,48988840,0.554954816
4528,43954566,0.520476398
4529,43784541,0.820684535
4530,45779572,0.164514277
4531,47535433,0.372540667
4532,48495263,0.478223673
4533,44793685,0.840157066
4534,48624589,0.191822943
4535,48295438,0.192775185
4536,43062635,0.28540483
4537,44823334,0.098423739
4538,45288108,0.100599497
4539,48832585,0.0811185
4540,47573752,0.715539966
4541,43230157,0.708045759
4542,45794745,0.206601632
4543,44782107,0.205067398
4544,43947128,0.125008463
4545,45465576,0.243620502
4546,45666404,0.339268889
4547,45520306,0.237195374
4548,49106865,0.040404279
4549,45989380,0.333580024
4550,43423066,0.244152057
4551,46889577,0.149231676
4552,49151992,0.149146609
4553,44339617,0.387417339
4554,43277895,0.71048717
4555,44743827,0.152671845
4556,45818892,0.846112278
4557,45937734,0.076246782
4558,43290322,0.363908318
4559,49168832,0.364191521
4560,44966590,0.752051799
4561,48665030,0.151025396
4562,44370738,0.84473495
4563,48514622,0.842263812
4564,44535864,0.843512867
4565,43250947,0.451162151
4566,43071654,0.118378118
4567,43088707,0.493203507
4568,45669923,0.149310958
4569,43522700,0.158739829
4570,43718329,0.158739829
4571,44757449,0.173014861
4572,44758001,0.217785071
4573,48154257,0.173022428
4574,44989995,0.71265788
4575,43762467,0.303785725
4576,45351443,0.910382128
4577,48897154,0.2429657
4578,48519373,0.903508814
4579,44823154,0.068923225
4580,43092900,0.235478025
4581,48824869,0.294463378
4582,44760613,0.47291568
4583,44749531,0.747009499
4584,46142495,0.016996021
4585,48957497,0.017300877
4586,48822747,0.733644221
4587,43783204,0.740043842
4588,45667596,0.916982025
4589,49143067,0.854636142
4590,46993678,0.886467676
4591,45817832,0.571135147
4592,43382302,0.315198869
4593,45832011,0.337101761
4594,44571913,0.571222708
4595,43527356,0.035416553
4596,45816835,0.695183006
4597,43952250,0.836288723
4598,46268673,0.058276784
4599,43413661,0.759723058
4600,45760668,0.839559905
4601,45168252,0.455087475
4602,48146684,0.886652791
4603,44335539,0.138271145
4604,44134887,0.183255008
4605,43799812,0.431831675
4606,43260727,0.357146191
4607,45350252,0.398918613
4608,43885903,0.845689497
4609,44934264,0.722380654
4610,48157069,0.133958295
4611,49130096,0.143358097
4612,44124845,0.839206993
4613,48082223,0.881423707
4614,44992972,0.76495913
4615,44786056,0.926367342
4616,45991788,0.728203678
4617,45329766,0.942355489
4618,46279802,0.506210582
4619,44578062,0.5
4620,45522086,0.480962848
4621,46124656,0.766664074
4622,44187528,0.274276796
4623,46913508,0.360226424
4624,44367674,0.60357585
4625,47559789,0.752133867
4626,43278793,0.24538932
4627,44324319,0.265853902
4628,45308918,0.849835476
4629,46012843,0.858352051
4630,44357354,0.862131293
4631,43942775,0.646223364
4632,43948873,0.076716508
4633,45116468,0.076716508
4634,44766047,0.076716508
4635,44766105,0.076716508
4636,43071079,0.076716508
4637,44375651,0.076716508
4638,45307383,0.076716508
4639,46717507,0.076716508
4640,48613097,0.085340426
4641,44174872,0.273712222
4642,44367056,0.243007059
4643,44387556,0.384963397
4644,48487593,0.331898358
4645,49101725,0.155344048
4646,43284664,0.892724952
4647,45659511,0.166259489
4648,48658504,0.164454598
4649,43587414,0.475256532
4650,43250816,0.064723475
4651,45338594,0.74978724
4652,43751439,0.083436822
4653,44564371,0.371682129
4654,47569462,0.917204049
4655,45352950,0.903321747
4656,48783317,0.084869411
4657,48906677,0.086147259
4658,45470835,0.869086267
4659,44791296,0.56339886
4660,44131033,0.92449039
4661,45336699,0.757663383
4662,43751942,0.07198618
4663,44551038,0.520522433
4664,44162862,0.471003403
4665,48087544,0.473047602
4666,46080375,0.415742862
4667,43929431,0.232732948
4668,45111325,0.884435539
4669,43605600,0.798641947
4670,43550572,0.080107111
4671,45640651,0.299005246
4672,45667852,0.309191342
4673,45679048,0.309191342
4674,43275994,0.136555927
4675,43115448,0.831031445
4676,47571532,0.454463148
4677,43598517,0.231075954
4678,48767675,0.798806889
4679,44176979,0.340848392
4680,45983592,0.069014063
4681,46886995,0.75150307
4682,49165127,0.89542444
4683,47576081,0.180504331
4684,44782691,0.478522729
4685,43524164,0.908445332
4686,45338238,0.908686056
4687,43384171,0.106011766
4688,43067624,0.569815747
4689,43067730,0.569370039
4690,44538626,0.63695805
4691,45164597,0.854214572
4692,46141270,0.058595439
4693,44517054,0.724103436
4694,46085433,0.061105921
4695,48828005,0.060913666
4696,46078240,0.060967771
4697,44375514,0.238477005
4698,47006916,0.897881393
4699,43129230,0.779583067
4700,46276223,0.238149858
4701,44337750,0.154703715
4702,45339004,0.402794187
4703,43274149,0.237598087
4704,43549442,0.168362176
4705,45291751,0.188699223
4706,44790783,0.562513775
4707,45505152,0.266484319
4708,43128328,0.683756507
4709,44154054,0.010841146
4710,45828133,0.56654572
4711,48811115,0.193468116
4712,46916802,0.73685072
4713,46141622,0.211907443
4714,44369419,0.031814962
4715,45507109,0.39659696
4716,43733396,0.120646672
4717,48750594,0.852522261
4718,46078656,0.852927134
4719,43570383,0.167811246
4720,45991097,0.139646735
4721,47047764,0.366150947
4722,48794630,0.927058809
4723,45164791,0.514721541
4724,48772018,0.064654395
4725,43086178,0.851150604
4726,45162840,0.310669812
4727,43268473,0.215026565
4728,44549600,0.798206622
4729,43588507,0.221222995
4730,43293501,0.221730952
4731,45135935,0.544463408
4732,43526318,0.544527912
4733,47045151,0.182207765
4734,43209467,0.710787049
4735,43209456,0.710903771
4736,45530616,0.297823395
4737,46264595,0.685262638
4738,43953557,0.187893415
4739,45312037,0.778962193
4740,44747320,0.798610396
4741,44822776,0.229260941
4742,46750126,0.626318639
4743,48983026,0.818893342
4744,46270236,0.908449432
4745,44513969,0.720844505
4746,44183144,0.262697955
4747,45528366,0.261682215
4748,45547784,0.138634569
4749,43570477,0.143102462
4750,45341099,0.183239675
4751,43535645,0.204286059
4752,45306449,0.166011775
4753,48307700,0.16844451
4754,44767725,0.107575848
4755,45163498,0.265836714
4756,43606047,0.658546381
4757,44175587,0.155444935
4758,45162337,0.486176072
4759,48337476,0.117632281
4760,44393441,0.650652304
4761,43114152,0.294052042
4762,47559311,0.252272219
4763,45817020,0.310813021
4764,43557037,0.310077431
4765,47048081,0.043791574
4766,46850474,0.280824517
4767,43721469,0.282170628
4768,43764324,0.035340847
4769,48629153,0.035668455
4770,44166542,0.049201233
4771,48765647,0.727862098
4772,44520439,0.577111385
4773,44173052,0.72794174
4774,46013264,0.838340379
4775,46911638,0.726582167
4776,44169232,0.066127831
4777,45767963,0.88439703
4778,43727633,0.05124298
4779,45130703,0.05018361
4780,43426443,0.27764504
4781,43951260,0.817249435
4782,43245227,0.767129652
4783,46154588,0.37789799
4784,46868927,0.194294426
4785,49125170,0.166517933
4786,43229559,0.429498058
4787,48653349,0.658140386
4788,45522596,0.111395994
4789,43268429,0.110236779
4790,49108717,0.111358089
4791,48591647,0.110640209
4792,46713515,0.109981633
4793,44784684,0.693270836
4794,45184318,0.041114693
4795,43734690,0.111172314
4796,43432364,0.856876297
4797,45138067,0.302906261
4798,45130677,0.225379203
4799,43387162,0.791029363
4800,45323281,0.56027121
4801,45165138,0.558194882
4802,43446043,0.558249955
4803,43895624,0.251470381
4804,48824463,0.232987063
4805,44924540,0.89102215
4806,45158669,0.060425119
4807,45139537,0.096004581
4808,48101843,0.268158212
4809,43282915,0.709170027
4810,45327102,0.45396359
4811,43532619,0.535466865
4812,44787746,0.0220258
4813,43961734,0.840493057
4814,46276120,0.878253994
4815,45647361,0.404971309
4816,43099719,0.394795371
4817,43724419,0.253203884
4818,43610051,0.242940427
4819,44820891,0.873172984
4820,47557433,0.058308504
4821,45343655,0.118816405
4822,47538222,0.111822057
4823,43127470,0.058812749
4824,43585369,0.198315001
4825,44512580,0.73185539
4826,45832757,0.231070266
4827,43448460,0.119987624
4828,46277624,0.927977647
4829,45474634,0.301375377
4830,45949871,0.792127427
4831,43397407,0.126153139
4832,48962751,0.126366141
4833,48775965,0.691551625
4834,49151336,0.691551625
4835,48474306,0.691551625
4836,44785401,0.023436804
4837,46731405,0.0612626
4838,48274434,0.061792613
4839,43959967,0.061478903
4840,47569500,0.881989285
4841,47003627,0.881419702
4842,48513068,0.032430849
4843,43898237,0.809256359
4844,43215674,0.155226271
4845,48165381,0.71796629
4846,45528517,0.66130954
4847,43947341,0.21288918
4848,43758984,0.547384363
4849,43587608,0.055085581
4850,45142013,0.055028731
4851,44579707,0.08754309
4852,44343770,0.918949398
4853,43287074,0.03746468
4854,43233146,0.038979848
4855,45344802,0.186878128
4856,44758829,0.188725951
4857,44313551,0.289002626
4858,48460376,0.872067263
4859,43950039,0.647523679
4860,49136288,0.867065261
4861,48466853,0.865731007
4862,48513369,0.179094719
4863,45525410,0.724570673
4864,45135076,0.169249898
4865,44929989,0.246242308
4866,43426928,0.063535551
4867,44190143,0.785023504
4868,43114514,0.668796902
4869,47535672,0.141467102
4870,44523576,0.141194381
4871,46137487,0.141178465
4872,48208109,0.386910023
4873,46923441,0.369122975
4874,43132247,0.920650047
4875,48778288,0.086834054
4876,48906005,0.081859456
4877,45619562,0.649503773
4878,44369719,0.735268249
4879,43284577,0.633145616
4880,48622114,0.807516183
4881,46138834,0.488184399
4882,45674780,0.487769844
4883,44185401,0.875252116
4884,45467731,0.416045296
4885,43947666,0.423290441
4886,46755386,0.213124366
4887,43778508,0.858711674
4888,43956200,0.706260069
4889,43604742,0.80432389
4890,43275793,0.066006785
4891,44813956,0.695873191
4892,43759809,0.538663224
4893,45328396,0.7811059
4894,43945743,0.777082578
4895,45178527,0.781581813
4896,46764091,0.145250249
4897,46000216,0.371748505
4898,44579882,0.878955174
4899,45114362,0.880452965
4900,48985566,0.146031852
4901,44783697,0.146193764
4902,48335572,0.221762352
4903,45138764,0.363556
4904,44387319,0.902488296
4905,44353812,0.906199968
4906,48362168,0.597635485
4907,43255484,0.20097972
4908,43255455,0.200995902
4909,48134709,0.090151325
4910,45166546,0.85550842
4911,44742720,0.113838167
4912,43425292,0.462445071
4913,44522545,0.461272897
4914,47019661,0.116893252
4915,47003873,0.830635393
4916,45685516,0.891833188
4917,46870879,0.359326602
4918,45131155,0.360424537
4919,46135947,0.059339082
4920,46146525,0.059460565
4921,46887950,0.02262154
4922,48819716,0.022844285
4923,44949415,0.739842341
4924,43084926,0.739590759
4925,44332619,0.461988539
4926,48464477,0.46199038
4927,45343291,0.461863073
4928,43576521,0.087322756
4929,48623773,0.1413299
4930,45134887,0.14114107
4931,44990959,0.070193841
4932,49136888,0.030892573
4933,45815936,0.093645207
4934,46754525,0.093635172
4935,43785548,0.432370723
4936,47570004,0.743315866
4937,45364769,0.742660921
4938,44504662,0.740537373
4939,49156601,0.891694116
4940,43769163,0.862480796
4941,48293232,0.5
4942,44799576,0.697986871
4943,48955950,0.870725367
4944,45780215,0.110952331
4945,44984552,0.801561446
4946,45775537,0.033808107
4947,46906691,0.060150698
4948,46267103,0.846352714
4949,47021359,0.267221464
4950,46233125,0.484832691
4951,48514382,0.486492756
4952,44965830,0.853954042
4953,45825061,0.906210411
4954,44513164,0.426372596
4955,46251881,0.852671124
4956,44134815,0.822604894
4957,44758392,0.3484443
4958,44818353,0.485972661
4959,48823595,0.335547757
4960,48819998,0.901245453
4961,47064774,0.142290845
4962,48985505,0.122448251
4963,43542056,0.574868268
4964,48333232,0.835994254
4965,45106353,0.244640018
4966,44789413,0.229090319
4967,43568009,0.054166926
4968,44792184,0.843028798
4969,46093725,0.407374445
4970,48991067,0.112296384
4971,44991762,0.025174303
4972,43767531,0.615370391
4973,44789292,0.517672538
4974,44823206,0.093674543
4975,45343114,0.139656496
4976,43586455,0.102058987
4977,46851376,0.203358861
4978,45343921,0.088844883
4979,43784665,0.076722899
4980,43784669,0.076328172
4981,49126674,0.017329692
4982,43444679,0.107766853
4983,49165356,0.10613126
4984,43538222,0.10613126
4985,48998216,0.10613126
4986,43377569,0.723634432
4987,48345527,0.646520252
4988,45671022,0.639252402
4989,46231454,0.906084967
4990,44536971,0.547898615
4991,47573562,0.832645894
4992,43074272,0.560911799
4993,44149707,0.532569316
4994,48120519,0.537895021
4995,43909756,0.823944578
4996,45162617,0.15132361
4997,43101318,0.748483078
4998,47041298,0.332011089
4999,48096107,0.340034054
5000,46238297,0.306059038
5001,45462361,0.306059038
5002,43208535,0.155067703
5003,43394479,0.058035507
5004,48979692,0.156847594
5005,43533941,0.841015893
5006,44785764,0.278385692
5007,46271969,0.278385692
5008,48090245,0.151057466
5009,48635955,0.285365717
5010,45944504,0.039772351
5011,46271110,0.039319556
5012,48514878,0.7020765
5013,48487106,0.712334036
5014,46219352,0.762071582
5015,45665786,0.137089301
5016,43240968,0.049858817
5017,44580230,0.908210618
5018,48121528,0.908260741
5019,49126430,0.750228524
5020,43898236,0.524946474
5021,43770815,0.725143335
5022,45631520,0.732882275
5023,43958413,0.120593552
5024,43769253,0.89639858
5025,43783567,0.615560424
